"Review"
"3419","Ristorante super , pranzo all'aperto ( leggera brezza ma piacevole) antipasto di pesce crudo e bollito,una grigliata allo spiedo, un verdicchio di altissimo livello, caffè 37,00 euro.Grande cortesia e professionalità ai tavoli.Parcheggio ampio"
"3420","dopo mesi son riuscita a tornare ed ho ritrovato la cortesia e la qualita di sempre, una gradevole sorpresa la presentazione della pasta alla carbonara, nonostante siam uno dei piatti piu classici son riusciti a stupirmi, la carne superba come sempre"
"3421","La posizione del ristorante non è il massimo, lungo la statale sotto il livello della strada in una curva semi-coperta.In compenso il locale è piacevole, noi abbiamo cenato all'aperto sotto la veranda, si stavo proprio bene.Il menu è ridotto, con poche pietanze, tutte del territorio.In due sere consecutive abbiamo avuto modo di provare quasi la metà dei piatti e il giudizio complessivo è sicuramente positivo.Abbiamo apprezzato in modo particolare i primi.Carta dei vini di media levatura.Prezzi in linea con il livello del locale."
"3422","Cucina ricercata ma non troppo sofisticata.Sapori intensi nei primi, carne di altissimo livello (io ho preso una battuta di scottona, mia moglie una picanha), dolci di pregevolissima fattura.Prezzi contenuti per la qualità/quantità delle portate.Atmosfera elegante ma non noiosa, ottima riserva di vini.Ci tornerò volentieri perchè ho trovato un posto dove stare bene e mangiare in maniera divina."
"3423","Sono stato insieme alla mia famiglia in questo ristorante durante un viaggio di piacere. Ottimi primi, carne speciale ed una buona carta dei vini! Il personale qualificato e gentile! Ottimo rapporto qualità prezzo. Ci tornerei volentieri anche in occasione di viaggi futuri."
"3424","ottimo ristorante, buona struttura, ottimo rapporto qualità prezzo,tutti piatti non banali, ottima carne, primi speciali.Personale competente, attento e cordiale.(consiglio i quadrucci al farro con caprino e speck)ci tornerei molto volentieri, magari i ristoranti di questa qualità avessero tutti i prezzi del La Coppetella."
"3425","Abbiamo prenotato per casa questo ottimo ristorante e siamo rimasti piacevolmente sorpresi dalla qualità e la freschezza dei cibi. Buonissimi sia il vino che l'olio e pensiamo di ritornarci!"
"3426","Sono stato molte volte a cena alla Coppetella per lavoro. Ristorante molto penalizzato dal posto, sotto il livello di una strada statale tra Jesi e Chiaravalle.Cibo di ottima qualità, atmosfera tranquilla ma senza pretese. Ho scritto pomposa ricercatezza perché ho sempre notato la tendenza a sottolineare e presentare le pietanze, le materie prime, con quell'atteggiamento un po naif e chic quando invece poi si sono rivelati piatti semplicemente buoni.Ad esempio, se il primo piatto è delicato con un condimento semplice ... cosa aggiunge sapere che la pasta è trafilata in oro?Ecco, fa molto chic ... a un palato medio non aggiunge nulla in bocca ... e penso che però aggiunga 2/3 euro al prezzo.Dico penso perché sono sempre stato per lavoro e quindi ho avuto poca visibilità / interesse a sapere se il prezzo fosse commisurato a ciò ottenuto. Mai comunque pagato meno di 40/45 euro a testa.Sempre mangiato molto bene, di fatto.Se dovessi tornarci pagando di tasca mia? Onestamente non penso."
"3427","Di ritorno da un giretto per colline e cantine decidiamo di fermarci qui... ce ne avevano parlato bene.Ambiente carino e tra il ricercato e l'elegante. Ceniamo in veranda ma con tante zanzare nell'aria: notiamo la mancanza di qualsiasi sistema di controllo degli insetti.La prima delusione al menu: scarno e con poche varianti. Lista dei vini inesistente (ovvero non ci viene portata).Ordiniamo un primo ed una tagliata e dei contorni. Qualità dei cibi buona ma quantità quasi da nouvelle cuisine. In sintesi l'apparenza iniziale non si concretizza nella sostanza a dispetto dei proclami sull'introduzione del menu.Il prezzo invece è in linea con l'apparenza."
"3428","Ce ne avevano parlato molto bene e le aspettative erano alteIl locale e' carino, ma solo la parte più esterna, l'altra parte e' troppo luminosa e sembra totalmente distaccata dalla veranda... Che però ha vista sul.... Parcheggio!La scelta e' veloce Carpaccio , tagliata, mio marito un primo e dell'agnelloTutto buono, ma le porzioni non sono da appetiti robustiLa carne e' saporita e tenera ma devo essere sincera abbiamo trovato tagliate e fiorentine forse più gustoseNell'insieme una piacevole serata in un ambiente piuttosto chic...conto salatino!"
"3429","Posto gradevole sopratutto d'estate dove si cena in tranquillità all'aperto sotto i gazebo; molto buona la paella, la fanno solo di venerdì e su prenotazione..,con sugo di base rosso (non è la classica gialla).Porzioni non troppo abbondanti e prezzi medio alti, considerando che la location è comunque un po' informale.Però nel complesso è Sicuramente consigliato!"
"3430","Siamo stati questa sera a cena in questo ristorante. Tagliata di fassona ottima....meringhe con mascarpone e frutti di bosco, una delizia. Servizio eccellente. .prezzo nella media....e per chi dice che e' troppo caro...cinque euro in più vale la pena spenderli!!!! Torneremo sicuramente..."
"3431","Andato con colleghi di lavoro. Buon tavolo in esterno x godere del bel clima.Personale veloce e molto gentile.Menù non numeroso, non complesso, proposte di piatti a base pesce o terra molto interessanti e stuzzichevoli.Primo: strozzapreti con sugo al basilico con cozze (da-urlo!!!).Secondo: spiedone di pesci assortiti con verdure......buonissimo.Ottimo il verdicchio.VALE MOLTO LA PENA ANDARCI."
"3432","Ristorante conosciuto qui su tripadvisor per cenare in zona Jesi. Che dire, da quella cena ogni volta che sono in zona per lavoro vado a pranzare a La Coppetella.Il menù presenta portate diverse dai soliti piatti di carne e pesce che si trovano in giro e poi c'è quasi sempre qualche chicca fuori menù. Devo dire che non sono mai uscito insoddisfatto. Prezzi tutto sommato nella media."
"3433","Tutto buono, anche se un po' di sale in più non guasterebbe, ma sicuramente tempi di attesa TROOOOOOPPO lunghi!!! In 6 (3 tipi di primo piatto) abbiamo atteso 40 minuti per averlo servito: decisamente troppo tempo! e non ci hanno portato neanche il pane!!! (l'avevamo richiesto, ma l'hanno portato in un altro tavolo e noi non abbiamo avuto il coraggio di ribadire che era x noi!!!)Non so se ritorneremolaura, Jesi"
"3434","Salve a tutti, mi chiamo Gianpiero e sono stato in questo splendido ristorante per due giorni a pranzo e cena per motivi di lavoro. Devo dire che il proprietario Carmine è stato davvero gentile e professionale nell'accoglienza, nel servizio e in tutto ciò quel che riguarda il benessere del cliente. Il ristorante ha un aspetto molto ricercato, raffinato e particolare, ha una zona esterna, comunque coperta, dove è piacevole stare di questi periodi. Tutto il personale è cortese, gentile e disponibile. Ogni portata viene servita in piatti particolari (oserei dire scenografici), con estrema cura e ricerca della finezza. Non in secondo piano è il sapore e la bontà di ciò che si può gustare seduti a tavola di questo splendido locale, dove ci si può affidare tranquillamente ai consigli di Carmine, che saprà darci delle sicure dritte su ciò che di meglio hanno da offrire. Le portate sono tutte di ottimo gusto e sapore, molte cose sono fatte in casa, donando, così, emozioni anche ai palati più fini. Primi eccezionali, con pasta fatta artigianalmente, a cui seguono dei secondi di carne di qualità eccelsa, infatti la carne oltre a essere di prima scelta (sciogliendosi in bocca da quanto è tenera) è sempre preparata nel migliore dei modi. Vasta è la scelta di dolci, ma un occhio particolare va sicuramente al tiramisù, di cui ne sono un ghiotto e appassionato consumatore, devo dire che come quello che ho trovato qui non ce ne sono in giro. Lo consiglio vivamente. Per non parlare degli altri dolci disponibili, tra cui la crostata sempre fatta a mano,a vari gusti, tutti da provare. In definitiva è un posto che mi è piaciuto tanto, sia per l'ambiente, molto bello e ricercato e sia per la buona cucina. Lo consiglio vivamente a tutti. Buon appetito a tutti."
"3435","Primi di mare ben fatti ed a prezzi adeguati (dieci euro o poco più); secondi: buone le cotolette d'agnello fritte (magari una guarnizione adeguata un po' più sostanziosa ci sarebbe stata bene - quattro chips?-), buono lo spiedone di pesce, baccalà sotto la cenere degno della migliore tradizione dietetico-ospedaliera (forse meglio non prenderlo a meno di esigenze strettamente dietetiche -prezzo comunque troppo elevato: 18 euro-). Buoni i vini locali servitici ed a prezzi adeguati (prima verdicchio e poi lacrima di morro d'alba). Ottimo il servizio. Ottimi i dolci. Gabinetto pulito."
"3436","Massima cortesia, disponibilità e professionalità del titolare e di tutto lo staff. Igiene, pulizia ed ordine ne fanno da padroni. La presentazione dei piatti e la spiegazione degli stessi confermano una classe e professionalità rarissima in questi luoghi. La qualità del cibi offerti e le particolarità gastronomiche suggerite nel menù rispecchiano la serietà , l'eleganza e la professionalità della cucina supervisionata sempre dal titolare. Prezzi nella media. "
"3437","Il posto e' molto carino, abbastanza elegante ed un menu/servizio da ottimo ristorante.I piatti non sono male (ho preso 1 antipasto e 1 primo) ma ritengo le porzioni tendenzialmente scarsine ed I prezzi un po' alti."
"3438","Sinceramente ero partito prevenuto sulla scelta del ristorante ma la maggioranza ha vinto. Due primi: tortelli alla carbonara di asparagi (ottimo, peccato porzioni ridotte) l'altro dei gnocchi grigliati (l'altro decisamente scarso per il mio gusto personale ma anche per la media del gruppo!). Carne buona e tenera (picahna e tagliata), contorni normali e dolci buoni. Nel complesso un buon ristorante ma secondo me il rapporto qualità prezzo e' un po' troppo alto per quello che si è mangiato."
"3439","in questo ristorante trovi la carne piu' buona delle Marche,ma ieri mi sono lasciato convincere dal Titolare,il suo consiglio,si parte con antipasto triglia croccante e crema di cavolfiore,seguito da spaghetto Verrigni caciopepe e calamaretti spillo,tortelli alle mazzancolle e mascarpone con ragu' di calamaretti ,per secondo baccalà sotto cenere,e latterini in tempura, contornato da un buon verdicchio dei castelli di Jesi................bè devo dire che ha questi livelli, pochi ristoranti in zona ti fanno sentire certe specialità......sono uscito dal ristorante veramente soddisfatto!!!!!"
"3440","Pranzo di lavoro: grigliata mista di carne, PANICO!Ottima qualità e porzioni abbondanti, sicuramente da tornarci!"
"3441","da assaggiare assolutamente il pesce, sempre fresco e di ottima qualità, i piatti preparati per buon gustai e palati fini, bellissima presentazione e rispetto dei sapori"
"3442","Sono stato al ristorante la Coppetella ieri per pranzo..ho mangiato dell'ottimo pesce cucinato in maniera semplice ma al tempo stesso raffinato. Personale preparato e cortese, ambiente luminoso ed accogliente.Consiglio vivamente di provarlo!"
"3443","Personale molto accogliente e professionale, antipasto di affettati per buoni intenditori,e amanti del prodotto casareccio, per non parlare della carne, ottima cotta al punto giusto ma soprattutto gustosa. Consiglio vivamente questo ristorante. Complimenti ragazzi."
"3444","Prezzi pazzeschi per 4 pezzettini di pollo... Al supermercato sono piu buoni quelli gia cotti... Quattro rotolini di carne due patate e due acque 23 a testa!... Ripeto PAZZESCO... mai più anche se mi tocca stare fa quelle parti x lavoro "
"3445","Il locale è nuovo, ben arredato, con accessori di qualità, pulito e luminoso. Anche per famiglie con bambini ci sono soluzioni utili, come seggiolini appositi per mangiare tranquillamente e il parco con i giochi sul retro. Il servizio è veloce e discreto.Ok, ma si tratta di un'attività specializzata nella ristorazione, dunque parliamo del cibo. Qui purtroppo arriva la nota dolente. Ho iniziato con un antipasto di salumi e formaggi accompagnati da pezzi di focaccia calda e della verdura cotta.Il piatto è stato abbondante ma privo di sapori e consistenze: si trattava di focaccia bruciacchiata, formaggio semifresco, salame e prosciutto affettato a mano, ma molli e privi di gusto, molto simili a quelli della grande produzione.Per secondo avevo chiesto una grigliata che a livello di sapori è stata di gran lunga superiore agli antipasti, ma sicuramente non era stata cotta al momento della mia richiesta. Da evitare assolutamente gli spiedini con le cosiddette spuntature che mi sono sembrate - sia nel colore sia nella durezza - le guaine delle luci LED di natale.Ho avuto difficoltà a digerire sia il pasto, sia il prezzo, decisamente troppo alto.In un ristorante è il cibo che conta; il resto è importante, ma di contorno.Mi sono sentita come su una macchina carina ma senza motore..."
"3446","Pranzo per due, andiamo o non andiamo, andiamo o non andiamo, andiamo!Domenica ore 13, sarà pieno, non abbiamo prenotato, arriviamo entriamo il deserto più o meno, una famiglia allargata e dei poliziotti in pausa. Menù di due pagine ultra ristretto prezzi alti, ok o qui si mangia da Dio o è la solita fregatura. Un antipasto di salumi tipici due grigliate miste una patata arrosto una insalata acqua vino della casa due caffè. Gli antipasti erano veramante da supermercato Coop, inodore insapore qualità pessima, credo che nell'entroterra marchigiano si faccia veramente fatica a trovare un ciauscolo cattivo, ecco qui ce l'hanno fatta. Le grigliate miste sembravano cotte stamattina è riscaldate, i sapori erano migliori di quelli dell'antipasto ma assolutamente livello molto basso. I contorini......Totale 65 euro,Non ci ritornerò più, almeno in questa vita .....Mia opinioneC. "
"3447","Torno per la seconda volta in questo ristorante dal quale avevo avuto un'ottima impressione. Purtroppo la serata di ieri non è stata fortunata e molte sono state le mancanze e le scuse. Optiamo per il menù di pesce: menù scarso e di nuovo non ci viene data la carta dei vini per poter scegliere qualità e prezzo; su proposta del cameriere optiamo per il Prosecco Ca Bosco Franciacorta, € 35,00 a bottiglia. Il vino era caldo entrambe le volte. La cameriera fa esplodere il tappo e facciamo la doccia in tre, Allegria!!!. Prendiamo 3 carpacci di tonno, 1 di baccalà e 1 di salmone, confesso tutti di scarso sapore. Arrivano i primi: 3 mezzi paccheri rossi ai frutti di mare serviti freddi, pasta scarsa e dura, sugo nel quale c'erano solo vongole e null'altro; l'altro primo i passatelli con colatura di acciughe e verza, molto buoni ma meno di una mezza porzione. Siamo ancora molto affamati, decido di prendere un'insalata mista (normale) ed infine chiediamo i dolci, ci dicono che sono quasi terminati: ripetono 2 volte la scelta tra cantuccini, crostata e semifreddo alla pera. Prendiamo solo 2 semifreddi gelati ed insignificanti. Ad altri tavoli viene portato limoncello a noi no. Conto finale: € 42,00 a testa!. Non ci siamo signori mi spiace molto! Ingiustificatamente cari e per di più senza infamia e senza lode. Voto 6--."
"3448","Ristorante da provare! Ottima accoglienza da parte dei ragazzi che gestiscono il ristorante; molta cortesia e competenza. Oltre ai consigli hanno sempre il vino giusto da abbinare. La qualita' e' ottima e il prezzo e' in linea.La carne e' indubbiamente il loro fiore all'occhiello, in particolare, ma e' un gusto personale, la picanha di carne con una salsa strepitosa.Provatelo!"
"3449","I piatti di questo ristorante sono veramente ricercati e soprattutto molto buoni! La carne è ottima ma non sono di meno anche i primi e i dolci. Il ristorante è nel complesso elegante, l'atmosfera calma e tranquilla senza bisogno di troppe pretese. Il servizio è perfetto e i camerieri gentilissimi. Da provare!"
"3450","Sono andata più volte e mi son sempre trovata molto bene: cibo di alta qualità; ottima cucina. Servizio cordiale e professionale. Ambiente ben curato, raffinato adatto a tutti. Il ristorante è dotato di più sale e in più d'estate si può anche mangiare fuori."
"3451","Il locale è carino, meglio i tavoli della struttura.Il servizio è curato, e il titolare (o il maitre) sa consigliare.Abbiamo mangiato pesce, spaghettoni con canocchie e una spigola da 1 kg pescata alla brace, semplici ma ben fatte.Vino: Verdicchio Antonucci, molto buono.Prezzi onesti (40€ a testa con la spigola ci stanno tutti)"
"3452","Due indizi fanno una prova! Con la famiglia siamo tornati in questo favoloso ristorante. Piacevole sorpresa è il rinnovo del locale. L'accoglienza è stata ottima anche nei confronti dei bambini da parte del personale in sala. Già dal parcheggio i profumi volteggiavano nell'aria. L'attesa è discreta. A sorpresa ci portano una zuppa di farro con erbetta profumata in attesa della nostra ordinazione. Spaghettoni Verrighi alle vongole come primo e misto di verdure grigliate accompagnato con un ottimo vino bianco in bottiglia consigliato dal metre. Le bambine hanno ordinato dei ravioli fatti in casa deliziosi. Che dire, una magnifica serata in famiglia con cibo genuino a km ZERO ove bastano i profumi per apprezzarne la qualità. Un ristorante per intenditori. Lo consiglio."
"3453","Non vorrei dilungarmi su questa recensione, ma vi segnalo la piacevolissima sensazione che abbiamo avuto mangiando in questo fantastico ristorante. E' la seconda volta che andiamo e abbiamo preso il carpaccio di tonno, spaghetti con colature di alici di Acetera per me e mia moglie un risotto cacio e pepe e cotoletta alla milanese. La mia piu' grande soddisfazione è stata nell'assaporare queste portate con un trasporto totale nel gusto e soddisfazione. Non molti ristoranti riescono a sorprendermi cosi'. Ottimo il locale con atmosfera giusta e servizio all'altezza. Ristorante giovane e interessante, lo consiglio anche se il conto è sopra la media."
"3454","Vengo spesso in questo locale. ..qualità delle materie prime eccezionale. .locale accogliente e piatti elaborati... da Carmine non sbagli mai !!"
"3455","Che dire, capito spesso in questo locale e il livello della cucina è andato sempre in crescendo , leggo delle recensioni che mi lasciano perplesso , leggo che un signore ha scritto che é carissimo....penso che per scrivere una recensione prima bisogna andarci a mangiare nel locale .Comunque ottimo il livello con un ottima proposta di materia prima sia sulle paste fresche e secche che sui secondi di carne e pesce . Ho provato il carpaccio di ricciola...ottimo ! Buona selezione dei vini sia marchigiani che nazionali ."
"3456","Nel complesso hanno dei prezzi eccessivi.... Sconsigliato in tempi di crisi come oggi.... Non ci torneremo mai più............."
"3457","Siamo capitati santo sera in questo ristorante.Céravamo stati tempo fa, ma presumo con la vecchia gestione, non era male e quindi siamo andati sul sicuro.Ma, senza voler togliere nulla alla precedente gestione, con sorpresa abbiamo trovato locale nuovo e nuovi gestori.La nostra voglia di carne è stata pienamente soddisfatta .Le nostre tagliate erano cotte alla perfezione, soprattutto la mia che chiedo sempre particolarmente al sangue (quassi viva).Per mangiare una tagliata vivabisogna cuocerla alla perfezione fuori e lasciarla appunto cruda dentro.Quella di ieri sera era non solo perfetta la cottura bensì una delle carni più tenere che io ricordi negli ultimi tempi.Complimenti anche per i primi, davvero delicati i fusilli alla zucca e scamorza .La spesa è adeguata al livello, certo non economico, ma nessuno lo nasconde.Suggerimento: una carta dei vini dettagliata per poter scegliere al meglio il vino da accompagnare ad una carne così pregiata.A presto per la fiorentina !!!!"
"3458","Ho frequentato per 3 volte questo locale e posso consigliarlo senza dubbi. Sia il pesce che la carne si presentano all'altezza, con una buona scelta di vini locali (Verdicchio ed altri) e non locali. Il responsabile ai tavoli dimostra competenza ed una buona dialettica, essenziale e senza fronzoli. Si può creare un pò di attesa se il ristorante è pieno con qualche piccolo appunto organizzativo, ma nulla di grave. L'ambiente nella sala vetrata è interessante, ve ne è un'altra non vetrata che rientra nella norma. Se siete nello Jesino consiglio senza dubbi questo ristorante che come sottolineo non ho testato solo una volta ma tre. Prezzi adeguati alla qualità. Buon appetito."
"3459","Questo locale si trova lungo la strada provinciale che porta a Jesi (AN). Gli amanti della carne, soprattutto delle grigliate, potranno gustare ottimi tagli cucinata alla brace, oltre alla classica grigliata mista. Consigliamo di ordinare l'antipasto a base di salumi misti e formaggi della zona, ottimi! I contorni di patate al forno e verdure fresche saltate in padella...anche i dolci sono molto buoni, in particolare le crostate. Unico neo da tenere in considerazione, il servizio è piuttosto lento, quindi recatevi in questo locale senza fretta, ma l'attesa è ripagata da piatti genuini da gustare con calma."
"3460","Ristorantino assolutamente da provare se capitate in zona. Hanno un'ottima selezione di birre artigianali,che personalmente adoro,unite ad una cucina varia ma sempre fresca e ben impiattata. Il pesce lo sanno proprio fare,nulla da dire. Buoni anche i primi fatti in casa."
"3461","sono stato parecchie volte in questo ristorante per lavoro e posso dire di avere sempre mangiato molto bene anzi.... ottimamente. picanha tagliata, paella e pesce sempre eccellenti .il locale é pulito accogliente e il personale é amichevole e competente. lo consiglio vivamente."
"3462","E' il posto dove si ritrova i sapori genuini, cucinati come una volta.Quelle volte che ritorno, m' invita a ritornarci. E così ....... ritorno."
"3463","Piatti della tradizione ma allo stesso tempo raffinati,ottimi sia carne che pesce (freschissimo). Personale gentile,servizio veloce e ambiente gradevole. Se amate la carne dovete provare la battuta di scottona, una vera delizia! Complimenti a tutto lo staff"
"3464","Si mangia bene, cibi con un tocco di raffinatezza, ambiente curato, gentilezza nel servizio, si ritorna molto volentieri."
"3465","Siamo stati qui, portati da amici di Jesi. Abbiamo mangiato molto bene, il pesce era molto buono e freschissimo (il carpaccio di spigola era eccellente!). I bambini hanno apprezzato molto la pasta con il ragu' e gli spaghetti con le vongole. Eccellente il pesce spada, la picanha e il radicchio trevigiano sulla piastra. Molto buoni anche i dolci. Sono stati molto gentili, nonostante il disordine creato dai 4 bambini del nostro gruppo.. Unica pecca: l'ambiente un po' antiquato. Ma si mangia davvero bene e spero di tornarci."
"3466","siamo arrivati da roma con mio marito e avevamo un voglia di carne e abbiamo scelto questo ristorante che gia una volta c'eravamo stati abbiamo peso 2 tipi di assaggio di carne tagliata di chianina e fassona con un contoro di patate arrosto ,poi per finire io sono golosa un souffle albicocca .cena da sogno. sono stata molto bene servizio impeccabile ."
"3467","Il titolo credo sia abbastanza eloquente. Si è vero, magari sono un po' cari ma la qualità è altissima. Anche il piatto più semplice ha sempre quel tocco in più. Secondo me i migliori in zona."
"3468","Qualità innanzi tutto! Per essere più chiari, il menù alla voce secondi di pesce riporta scelta del cuoco. Cucinano e servono solo pesce fresco! Questo atteggiamento è per ogni piatto, al primo alla carne. Buona carta dei vini e soprattutto ottime birre artigianali.Servizio molto buono e prezzo accessibile.Merita una visita!"
"3469","Abbiamo cenato in questo ristorante che si trova vicino a Jesi lungo la statale,buoni sapori porzioni un po' misere il prezzo ci è' sembrato un po' alto."
"3470","Credo che con il titolo della recensione io abbia riassunto in pieno il mio giudizio su questo ristorante. La qualità dei piatti è ottima, peccato per le porzioni decisamente minime. I prezzi sono un pò alti per quello offerto. Comunque buono."
"3471","Sono stato a Jesi per lavoro ed ho avuto segnalazione del ristorante presso l'albergo dove ho soggiornato: consigliato per mangiare carne. Ho preso un primo a base di frutti di mare ed un secondo a base di carne alla brace. Sono rimasto molto soddisfatto dalla qualità degli ingredienti e dal gusto delle portate. Il servizio è stato molto veloce, gentile e servizievole. L'ambiente è molto curato, moderno ma allo stesso tempo rilassante. Il prezzo delle portate è buono per la qualità offerta. Lo consiglio."
"3472","Consiglio questo posto per un piacevole pasto.Tutto molto curato, a partire dai gestori fino alle proposte.Piatti interessanti e ricercati, anche se a volte la ricercatezza incide sul gusto, come nel caso del primo piatto scelto.Ottima la tagliata di chianina, ma non a buon mercato.Con alcuni piccoli accorgimenti, è un posto da 5 stelle."
"3473","Sono stato ospite a Jesi per lavoro e con dei colleghi siamo stati a pranzo in questo ristorante. Abbiamo preso un antipasto misto con salumi e formaggi e poi abbiamo provato degli spaghetti con ragù di pesce, davvero eccezionali. Il tutto accompagnato da un servizio ottimo in un ambiente rilassante e confortevole."
"3474","Sono stato diverse volte a Jesi, ma non avevo mai avuto l'occasione di mangiare in questo ristorante. Peccato! Perché le pietanze che ho scelto sono state tutte molto buone. Dall'antipasto al dolce un crescendo di profumi e sapori. Vi consiglio la costata marchigiana accompagnata dalle patate arrosto ed il semifreddo al pistacchio."
"3475","Mi sono fermato per caso con un amico, che già lo conosceva, in questo ristorante che da fuori non mi convinceva. Ho trovato, cortesia, professionalità e una qualità rara in quello che abbiamo preso. Attento e simpatico il proprietario, il cibo non delude le aspettative, in una atmosfera rilassata e piacevole. Complimenti ragazzi! "
"3476","Ero stato già alla Coppella ed avevo inviato il mio contributo, ma, probabilmente, visto che non sono praticissimo di Tripadvisor ho sbagliato qualcosa e la mia recensione non è stata pubblicata. Considerato che ero stato benissimo in questo ristorante ci sono ritornato e l'esperienza è stata nuovamente più che positiva. Questa volta ho mangiato del pesce sia crudo che cotto. Devo porgere i miei complimenti allo Chef. I piatti sono stati saporitissimi. Certo il prezzo e medio alto, ma ne vale la pena!"
"3477","Sono venuta a trovare una cara amica di Jesi e dopo una passeggiata per il centro città mi ha ospitato al ristorante La Coppetella. Mi è molto piaciuta la location in quanto la saletta dove abbiamo cenato a lume di candela era molto calda ed accogliente. L'ideale per due chiacchiere tra amiche di vecchia data! Il cameriere, un ragazzo molto simpatico, ci ha consigliato dei piatti fuori menu. Abbiamo preso il carpaccio di spigola, i fusilli con moscioli selvatici e fagioli borlotti ed il trancio di ricciola ai ferri. Un superbo verdicchio dei Castelli di Jesi ha accompagnato la nostra cena. Tutto buono. Quando ritornerò a Jesi, non mancherà una nuova visitina a questo ristorante."
"3478","Ottima accoglienza cuoco e servizio pessimi, consiglierei alla proprieta' il cambio del personale in blocco, cambiare il cuoco perche' (ancora) stupidamente non assaggia quello che cucina (pasta completamente cruda) carne chiesta a cottura media arrivata al sangue, cambio del personale perche' a me piace mangiare il cibo caldo e non tiepido/freddo. Da scartare."
"3479","Ristorante Coppetella Monsano! Posto carino e molto curato,sicuramente piacevole all'occhio ma non al portafoglio! Costata di carne Marchigiana che avrà pesato al massimo 4 etti al modico prezzo di € 28,00,è già, è proprio costata! E non solo! 6 piccole e sottili fettine di carne Brasiliana alle quali ho pagato anche il viaggio in aereo,al misero prezzo di € 16,00! Credo proprio che tornerò presto in questo ristorante! Questo per me vuol dire toccata e fuga complimenti al ristoratore che mi invoglia a tornare!!!"
"3480","Dietro consiglio di un amico mi sono fermato a cena in un ristorante nelle vicinanze di Jesi....bel parcheggio capiente, entrando si percepisce subito una calda accoglienza, grazie anche alla professionalità dei due fratelli e di tutto il personale....ho trovato un ampia scelta di vini. Il menu' è ristretto e ricercato sia di carne che di pesce. Essendo un amante di carne ho optato per le loro famose bistecche di Scottona Marchigiana, mentre la mia ha scelto un carpaccio di spigola delizioso e particolare....per primo abbiamo preso entrambi un Fusilloro Verrigni con Mosciolo selvatico di Portonovo e borlotti....cena splendida locale sicuramente da tenere presente x future cene."
"3481","Viaggio molto per lavoro e mi capita di pranzare in diversi ristoranti. Se vi trovate da quelle parti, fidatevi, ne vale la pena!!! Personale gentile e preparato. Locale accogliente. Ottima la picanha, il carpaccio di filetto e chiedete la mozzarella di bufala (una delizia!!!). Non c'è sempre.. Ottimo il semifreddo al pistacchio. Prezzi nella media ma di sicuro rapportati alla qualità."
"3482","Personale davvero gentile e a modo unito ad una qualità del cibo davvero elevata ne fanno un locale davvero unico e sicuramente da provare. I prezzi non sono proprio bassi ma la qualità e sicuramente sopra la media! Consigliatissimo!"
"3483","Mi avevano descritto un posto per camionisti ed invece ho trovato un locale raffinato gestito da due fratelli simpatici ed affabili! I piatti sono curati e gustosi, unico neo il primo davvero scarso (spaghetti alle vongole e bottarga). Per il resto ottima la carne e gustosi i dolci ( tiramisù consistente) prezzo onesto ne caro ne economico"
"3484","In viaggio per lavoro, grazie al mio collega, che ha saputo ben consigliarmi, ho potuto assaporare alcuni piatti della cucina marchigiana. Carpaccio di filetto marchigiano con sedano croccante, tagliatelle all'anatra, filetto di manzo alla brace con insalata e per finire semifreddo al pistacchio. Tutto buono. Il costo altino, ma alla fine giusto. La qualità si deve pagare."
"3485","ottima la carne e i primi, ho assaggiato la polenta con lo stoccafisso e che non avevo mai mangiato (lo stoccafisso) è molto delicato,e gustoso, cosa dire del servizio !!!!ottimo il titolare è delizioso ti sa consigliare e ha sempre il sorriso che è molto importante, ti mette a tuo agio."
"3486","In viaggio con il mio ragazzo, per festeggiare il nostro anniversario, la scelta è caduta su questo ristorante per le buone recensioni. Abbiamo cenato all'aperto a lume di candela. Dopo un ottimo antipasto con prodotti tipici delle Marche abbiamo preso i passatelli al ragù di coniglio ed una porzione di tagliatelline con funghi porcini. Per secondo, scottona marchigiana (buonissima!) con verdure grigliate. Alla fine della cena, tiramisù e crostata. Il prezzo pagato, giusto per la qualità dei prodotti."
"3487","Mi Reco Spesso Al Ristorante La Coppetella Dove Porto I Miei Clienti A Mangiare E A Volte Vado Anche Con La Mia Famiglia.Tutti I Miei Clienti Sono Soddisfatti, I Cibi Sono Di Qualità' E Di Ottima Scelta. Il Servizio E' Veloce, Mangi In Pochissimo Tempo A Pranzo, Mentre La Sera Ceni Con Calma In Un' Incantevole Atmosfera.Se Vi Piace La Carne, Ci Dovete Venire Per Forza! Anche I Primi Sono Sempre Originali, Con Paste Fatte A Mano.A Pranzo Anche I Piatti Più' Semplici (Come Spaghetti Alla Napoletana,Carbonara Arrabbiata) Hanno Sempre Qualcosa In Più' Che Li ContraddistingueSi Vede Che Il Personale Ha Esperienza E Professionalità' Ed E' Sicuramente Da Provare.Massimiliano."
"3488","ottimi i primi fatti a mano,soprattutto i pizzicotti di carbonara molto delicati porzione giusta.consigliatomi tempo fa dalla cameriera biondina molto educata e simpatica che non vedo piu peccato.....un dieci al filetto al sangue"
"3489","Sono un cliente abituale di questo ristorante e posso assicurare che ogni volta rimango soddisfatto del servizio e dell'attenzione con cui vengono scelte le materie prime. o provato tante proposte del menù e ognuna rispecchia la passione del titolare e del suo staff per la ristorazione. Questo ristorante ha una marcia in più."
